order_id,customer_id,status,product_id,product_name,created_at,carrier,tracking_number
ORD202604137267,cust100204,已完成,HOME-010,美的 5.2KW燃气灶,2026-04-13 21:42:01,京东快递,JD9753011556351
ORD202604145637,cust100275,已完成,FOOD-020,卫龙辣条大礼包,2026-04-14 03:22:20,京东快递,JD9747659575414
ORD202604148176,cust100146,已发货,PC-011,联想小新 16 2025,2026-04-14 19:01:44,京东快递,JD6752879757210
ORD202604159598,cust100289,已完成,FOOD-011,新希望雪兰高原牧场纯牛奶 整箱,2026-04-15 00:57:14,京东快递,JD9494016793827
ORD202604153451,cust100109,待付款,DIGI-011,Apple AirPods Max,2026-04-15 22:09:55,None,None
ORD202604178952,cust100141,待发货,FOOD-024,挪威进口三文鱼 刺身级 500g,2026-04-17 10:05:26,京东快递,JD2792484626016
ORD202604179372,cust100247,已完成,PHONE-001,iPhone 17 Pro Max,2026-04-17 16:01:39,京东快递,JD2699719495753
ORD202604171187,cust100148,已完成,CLOTH-024,优衣库 弹力修身牛仔裤,2026-04-17 20:54:45,京东快递,JD3606325295469
ORD202604186470,cust100084,退款中,FOOD-024,挪威进口三文鱼 刺身级 500g,2026-04-18 00:52:19,京东快递,JD2291551098057
ORD202604189832,cust100123,已发货,HOME-013,海尔 6.5公斤全自动波轮洗衣机,2026-04-18 23:42:40,京东快递,JD5465342711768
ORD202604197534,cust100289,已发货,HOME-026,海尔 抗菌舱浴霸,2026-04-19 02:26:11,京东快递,JD0804154687133
ORD202604192350,cust100291,已发货,DIGI-009,漫步者 FitClip Ultra 耳夹式耳机,2026-04-19 07:02:47,顺丰快递,SF3051934113077
ORD202604191856,cust100002,已发货,HOME-002,戴森 V12 Detect Slim Fluffy,2026-04-19 07:17:36,京东快递,JD2143987964478
ORD202604206123,cust100173,已取消,PHONE-001,iPhone 17 Pro Max,2026-04-20 11:20:05,None,None
ORD202604219806,cust100139,待发货,PC-017,惠普暗影精灵10,2026-04-21 07:32:41,京东快递,JD5810795977961
ORD202604211104,cust100036,待付款,PC-015,联想拯救者 Y7000P 2025,2026-04-21 20:46:53,None,None
ORD202604227005,cust100107,已完成,HOME-013,海尔 6.5公斤全自动波轮洗衣机,2026-04-22 07:52:01,顺丰快递,SF0074629660038
ORD202604227138,cust100020,已完成,PC-002,MacBook Air M3 15英寸,2026-04-22 19:08:38,京东快递,JD4066440306526
ORD202604235648,cust100171,已完成,PHONE-003,iPhone 17,2026-04-23 18:01:04,京东快递,JD6372644724461
ORD202604244600,cust100079,已取消,CLOTH-017,伯希和冲锋衣裤套装,2026-04-24 06:38:15,None,None
ORD202604248358,cust100063,待付款,HOME-021,飞利浦 Sonicare 电动牙刷,2026-04-24 18:45:47,None,None
ORD202604248208,cust100162,已发货,PHONE-002,iPhone 17 Pro,2026-04-24 20:38:19,京东快递,JD5367917989208
ORD202604246452,cust100228,已完成,FOOD-016,新疆鲜剥核桃仁 100g,2026-04-24 21:41:09,京东快递,JD2972539839931
ORD202604268574,cust100124,已发货,DIGI-024,倍思 磁吸无线充电宝 10000mAh,2026-04-26 07:05:59,京东快递,JD3175027414284
ORD202604286094,cust100131,已完成,CLOTH-029,回力 经典帆布鞋,2026-04-28 02:40:45,京东快递,JD8290754002997
ORD202604286802,cust100234,已完成,FOOD-016,新疆鲜剥核桃仁 100g,2026-04-28 07:07:09,京东快递,JD5763839655867
ORD202604281101,cust100054,已完成,FOOD-027,农夫山泉天然水 550ml×24瓶,2026-04-28 08:05:20,京东快递,JD4151215673981
ORD202604293063,cust100120,退款中,PHONE-024,荣耀 Magic 7 Pro,2026-04-29 09:43:39,京东快递,JD5341163541197
ORD202604293988,cust100115,已发货,FOOD-016,新疆鲜剥核桃仁 100g,2026-04-29 11:22:13,京东快递,JD6982193677120
ORD202604307152,cust100098,已完成,DIGI-006,华为 FreeBuds Pro 4,2026-04-30 03:44:43,京东快递,JD9045776709385
ORD202604308790,cust100294,已发货,PC-021,戴尔XPS 13 Plus,2026-04-30 08:10:09,京东快递,JD1183249684912
ORD202604303088,cust100030,已完成,PHONE-026,荣耀 X80 Pro Max,2026-04-30 08:30:47,顺丰快递,SF1358291567550
ORD202605038005,cust100180,已完成,DIGI-021,Bose SoundLink Flex 便携音箱,2026-05-03 13:25:29,京东快递,JD3276614947874
ORD202605035608,cust100265,退款中,CLOTH-021,优衣库UT联名款T恤,2026-05-03 18:46:28,京东快递,JD5092867508357
ORD202605042971,cust100279,已发货,PHONE-001,iPhone 17 Pro Max,2026-05-04 20:59:09,京东快递,JD1394913699908
ORD202605064446,cust100183,已完成,PC-008,华为 MateBook D 16,2026-05-06 13:49:45,京东快递,JD4684837842154
ORD202605061624,cust100240,已发货,DIGI-009,漫步者 FitClip Ultra 耳夹式耳机,2026-05-06 17:12:41,京东快递,JD2566256753238
ORD202605072180,cust100138,已完成,DIGI-003,Apple AirPods 4 主动降噪版,2026-05-07 06:45:55,京东快递,JD5411679781866
ORD202605089218,cust100131,已取消,CLOTH-019,海澜之家男士纯棉T恤,2026-05-08 09:57:38,None,None
ORD202605082282,cust100132,已完成,PHONE-010,华为畅享 90 Pro Max,2026-05-08 21:10:52,顺丰快递,SF2479318887293
ORD202605098824,cust100153,已完成,PHONE-013,小米 17 Ultra,2026-05-09 06:56:09,京东快递,JD7928989591296
ORD202605095136,cust100190,已完成,FOOD-014,伊利安慕希希腊风味酸奶 原味,2026-05-09 09:34:32,京东快递,JD3952854789648
ORD202605095838,cust100285,退款中,FOOD-002,泰国火山金枕榴莲 B级 5斤,2026-05-09 13:11:26,京东快递,JD6817265136096
ORD202605099181,cust100092,退款中,DIGI-017,小米 Watch S3,2026-05-09 17:28:21,京东快递,JD0638588539159
ORD202605103900,cust100287,已完成,CLOTH-005,李宁 䨻科技 跑步鞋,2026-05-10 02:49:16,京东快递,JD2212084150165
ORD202605101873,cust100096,已发货,FOOD-024,挪威进口三文鱼 刺身级 500g,2026-05-10 16:02:06,顺丰快递,SF4374386251509
ORD202605118727,cust100240,待付款,DIGI-017,小米 Watch S3,2026-05-11 23:00:09,None,None
ORD202605127718,cust100276,已发货,DIGI-030,大疆 Osmo Mobile 7 手机云台,2026-05-12 07:21:18,京东快递,JD0265034547922
ORD202605123285,cust100239,已取消,HOME-024,海尔 纤薄大彩屏管线机,2026-05-12 11:09:39,None,None
ORD202605127030,cust100243,已发货,PC-028,REDMI Book 16 2025,2026-05-12 19:40:01,京东快递,JD8331948410703
ORD202605138243,cust100248,待付款,DIGI-019,华为 Sound X 4,2026-05-13 09:37:37,None,None
ORD202605131299,cust100031,已发货,FOOD-007,新疆阿克苏冰糖心苹果 10斤,2026-05-13 11:02:24,京东快递,JD0810485344875
ORD202605139253,cust100181,已发货,DIGI-020,小米小爱音箱 Pro,2026-05-13 15:16:30,京东快递,JD5353881642668
ORD202605134922,cust100277,已发货,CLOTH-008,斯凯奇摩卡熊 户外徒步鞋,2026-05-13 23:56:07,京东快递,JD6935508229476
ORD202605157343,cust100197,待发货,HOME-002,戴森 V12 Detect Slim Fluffy,2026-05-15 15:24:08,京东快递,JD8954871461733
ORD202605151572,cust100111,已发货,PHONE-029,三星 Galaxy Z Fold8,2026-05-15 18:55:31,京东快递,JD0412675801810
ORD202605153653,cust100022,已完成,PC-030,宏碁非凡Go Pro,2026-05-15 22:26:54,京东快递,JD4093732872233
ORD202605162073,cust100224,已发货,FOOD-030,元气森林气泡水 白桃味 480ml×15瓶,2026-05-16 06:29:44,京东快递,JD7692590257329
ORD202605161371,cust100290,已完成,PHONE-026,荣耀 X80 Pro Max,2026-05-16 07:51:39,京东快递,JD8982317276633
ORD202605169133,cust100021,退款中,DIGI-015,华为 WATCH GT 5 Pro,2026-05-16 20:01:24,京东快递,JD9695611662480
ORD202605181924,cust100266,已完成,CLOTH-003,Adidas Ultraboost 23 跑鞋,2026-05-18 01:51:33,京东快递,JD3835928888471
ORD202605188608,cust100037,已取消,PC-002,MacBook Air M3 15英寸,2026-05-18 15:43:12,None,None
ORD202605208336,cust100220,已发货,PHONE-030,三星 Galaxy S25 Ultra,2026-05-20 22:55:45,京东快递,JD6611180281122
ORD202605204634,cust100010,已完成,CLOTH-017,伯希和冲锋衣裤套装,2026-05-20 23:09:26,京东快递,JD6356387075685
ORD202605215951,cust100053,已完成,CLOTH-012,高梵女士羽绒服 中长款,2026-05-21 03:10:39,京东快递,JD5637510640564
ORD202605224041,cust100074,已发货,HOME-003,戴森 HD16 智能吹风机,2026-05-22 02:54:45,京东快递,JD9229256375244
ORD202605224109,cust100123,待付款,CLOTH-012,高梵女士羽绒服 中长款,2026-05-22 13:50:18,None,None
ORD202605247194,cust100217,已取消,PHONE-016,OPPO Find X8 Ultra,2026-05-24 02:22:35,None,None
ORD202605244209,cust100075,待付款,FOOD-012,圣牧儿童纯牛奶 益生元配方,2026-05-24 11:49:56,None,None
ORD202605266176,cust100035,待付款,HOME-026,海尔 抗菌舱浴霸,2026-05-26 15:43:06,None,None
ORD202605276921,cust100257,已完成,HOME-015,海尔 WM31 电热水器,2026-05-27 04:41:13,京东快递,JD0444138186877
ORD202605274258,cust100235,已发货,CLOTH-012,高梵女士羽绒服 中长款,2026-05-27 07:59:43,顺丰快递,SF6055893480243
ORD202605283965,cust100258,已完成,HOME-008,美的 AK7 Pro 油烟机,2026-05-28 18:11:33,京东快递,JD2736605954409
ORD202605285670,cust100056,已完成,FOOD-025,统一汤达人方便面 整箱,2026-05-28 21:31:28,京东快递,JD0457478707513
ORD202605305675,cust100178,已完成,PC-026,华硕无双 15.6,2026-05-30 04:26:15,京东快递,JD9845025684480
ORD202605302019,cust100167,退款中,PC-015,联想拯救者 Y7000P 2025,2026-05-30 18:41:43,京东快递,JD2998001978168
ORD202606017351,cust100058,已发货,CLOTH-019,海澜之家男士纯棉T恤,2026-06-01 01:49:30,京东快递,JD9926628962888
ORD202606011188,cust100129,已完成,HOME-013,海尔 6.5公斤全自动波轮洗衣机,2026-06-01 12:36:51,京东快递,JD7436085395962
ORD202606036632,cust100088,已发货,DIGI-009,漫步者 FitClip Ultra 耳夹式耳机,2026-06-03 09:55:27,顺丰快递,SF8969161349960
ORD202606032513,cust100143,已发货,DIGI-022,Anker 安克 20000mAh 充电宝,2026-06-03 12:35:03,京东快递,JD7969212551535
ORD202606039067,cust100130,待发货,FOOD-020,卫龙辣条大礼包,2026-06-03 17:25:56,京东快递,JD2284596649568
ORD202606046127,cust100004,已发货,HOME-008,美的 AK7 Pro 油烟机,2026-06-04 20:51:50,京东快递,JD3048182146877
ORD202606058981,cust100057,已完成,HOME-026,海尔 抗菌舱浴霸,2026-06-05 07:07:42,京东快递,JD6103478121398
ORD202606069970,cust100085,待付款,DIGI-005,Bose QuietComfort Ultra 耳塞,2026-06-06 01:09:09,None,None
ORD202606062443,cust100051,已发货,DIGI-012,索尼 WH-1000XM5,2026-06-06 13:05:26,京东快递,JD6218094732172
ORD202606063600,cust100099,已发货,HOME-026,海尔 抗菌舱浴霸,2026-06-06 22:34:54,京东快递,JD5615483047466
ORD202606079547,cust100025,已取消,HOME-021,飞利浦 Sonicare 电动牙刷,2026-06-07 06:27:37,None,None
ORD202606071460,cust100047,已完成,PC-019,机械革命极光X,2026-06-07 10:50:14,京东快递,JD3658220101962
ORD202606077503,cust100259,已完成,HOME-010,美的 5.2KW燃气灶,2026-06-07 19:18:51,京东快递,JD3192498077679
ORD202606106804,cust100101,已完成,PHONE-020,OPPO A5 Pro,2026-06-10 01:42:37,京东快递,JD1257072694909
ORD202606108775,cust100085,待发货,PC-013,联想ThinkPad X1 Carbon 2025,2026-06-10 13:00:21,京东快递,JD7919140234587
ORD202606111281,cust100169,已完成,FOOD-020,卫龙辣条大礼包,2026-06-11 06:17:22,京东快递,JD1216154790014
ORD202606118582,cust100264,已取消,PC-019,机械革命极光X,2026-06-11 10:17:49,None,None
ORD202606113178,cust100045,待付款,PC-013,联想ThinkPad X1 Carbon 2025,2026-06-11 15:53:56,None,None
ORD202606116402,cust100182,已发货,FOOD-003,四川攀枝花凯特芒果 9斤,2026-06-11 21:59:34,京东快递,JD7258551483478
ORD202606137702,cust100146,已发货,HOME-010,美的 5.2KW燃气灶,2026-06-13 05:38:48,京东快递,JD7135300146167
ORD202606138544,cust100162,已发货,FOOD-004,广东妃子笑荔枝 5斤装,2026-06-13 11:01:16,京东快递,JD5514621644310
ORD202606135881,cust100221,退款中,PHONE-030,三星 Galaxy S25 Ultra,2026-06-13 18:10:21,京东快递,JD8009935461658
ORD202606159695,cust100055,已完成,HOME-028,格力 1.5匹变频空调,2026-06-15 01:36:34,京东快递,JD8848834930097
ORD202606159043,cust100208,退款中,CLOTH-015,PUMA彪马长款羽绒服,2026-06-15 14:14:50,京东快递,JD0679445859811
ORD202606152290,cust100217,已发货,PC-012,联想ThinkBook 14+,2026-06-15 16:05:41,京东快递,JD3132900297278
ORD202606164654,cust100048,已发货,FOOD-007,新疆阿克苏冰糖心苹果 10斤,2026-06-16 01:50:29,京东快递,JD3166305067162
ORD202606183200,cust100165,退款中,HOME-026,海尔 抗菌舱浴霸,2026-06-18 01:57:36,京东快递,JD5126077970102
ORD202606186599,cust100151,已完成,HOME-003,戴森 HD16 智能吹风机,2026-06-18 03:33:29,京东快递,JD8413168226062
ORD202606192508,cust100286,已完成,PC-012,联想ThinkBook 14+,2026-06-19 15:09:18,京东快递,JD1772161094818
ORD202606199037,cust100027,已发货,FOOD-021,山东黄牛原切牛腿肉 2斤,2026-06-19 23:21:48,京东快递,JD9023621571212
ORD202606205734,cust100070,已完成,PHONE-001,iPhone 17 Pro Max,2026-06-20 04:23:24,京东快递,JD1034486284731
ORD202606209348,cust100173,已发货,FOOD-024,挪威进口三文鱼 刺身级 500g,2026-06-20 14:22:36,京东快递,JD9067560227289
ORD202606212454,cust100194,退款中,FOOD-019,百草味芒果干 120g,2026-06-21 20:46:36,京东快递,JD7983711321732
ORD202606229308,cust100047,待付款,PC-012,联想ThinkBook 14+,2026-06-22 08:39:41,None,None
ORD202606237625,cust100203,已发货,CLOTH-001,Nike Air Max 270 运动鞋,2026-06-23 06:16:27,顺丰快递,SF7038025285165
ORD202606234944,cust100189,已完成,CLOTH-015,PUMA彪马长款羽绒服,2026-06-23 19:08:47,京东快递,JD7851684227140
ORD202606257555,cust100156,退款中,CLOTH-001,Nike Air Max 270 运动鞋,2026-06-25 02:44:50,京东快递,JD3266552485278
ORD202606266653,cust100101,已发货,CLOTH-012,高梵女士羽绒服 中长款,2026-06-26 02:48:12,京东快递,JD4803270928307
ORD202606274077,cust100149,已完成,PHONE-024,荣耀 Magic 7 Pro,2026-06-27 04:57:01,京东快递,JD8784757338562
ORD202606279280,cust100200,已完成,FOOD-001,泰国金枕榴莲 A级 3斤装,2026-06-27 20:11:44,京东快递,JD3958002635023
ORD202606272845,cust100299,已完成,DIGI-026,罗技 MX Keys S 无线键盘,2026-06-27 23:06:16,京东快递,JD3272008555470
ORD202606292786,cust100133,已完成,CLOTH-025,Nike 运动长裤 束脚裤,2026-06-29 03:02:34,京东快递,JD3844040304986
ORD202606292989,cust100143,退款中,DIGI-004,索尼 WF-1000XM5,2026-06-29 07:04:08,京东快递,JD2418842910371
ORD202606291451,cust100028,退款中,FOOD-003,四川攀枝花凯特芒果 9斤,2026-06-29 10:15:12,京东快递,JD2838031065698
ORD202606308198,cust100073,已完成,DIGI-001,Apple AirPods Pro 2,2026-06-30 06:54:45,京东快递,JD3353794795836
ORD202606307395,cust100059,已发货,PHONE-022,vivo X200 Pro,2026-06-30 15:29:02,京东快递,JD4073450303386
ORD202607026258,cust100295,待付款,CLOTH-023,Levi's 501 经典牛仔裤,2026-07-02 01:47:33,None,None
ORD202607022449,cust100212,已发货,CLOTH-004,安踏 创3.0 跑步鞋,2026-07-02 08:48:39,京东快递,JD8961294024846
ORD202607028023,cust100007,已完成,CLOTH-003,Adidas Ultraboost 23 跑鞋,2026-07-02 10:24:50,京东快递,JD9656838774091
ORD202607036765,cust100094,退款中,FOOD-009,智利无核大西梅 200g,2026-07-03 00:32:05,京东快递,JD7040137158793
ORD202607033441,cust100135,已发货,PHONE-003,iPhone 17,2026-07-03 03:51:26,京东快递,JD0445644898368
ORD202607039060,cust100090,已发货,DIGI-013,Apple Watch Series 10,2026-07-03 07:32:17,京东快递,JD7718072310486
ORD202607061715,cust100240,已发货,HOME-022,博朗 5系电动剃须刀,2026-07-06 07:19:59,京东快递,JD4513795516594
ORD202607069190,cust100011,已发货,HOME-019,老板 双子星E1 油烟机,2026-07-06 14:24:21,京东快递,JD8204048167263
ORD202607087200,cust100060,已完成,FOOD-026,三全速冻水饺 猪肉白菜 1kg,2026-07-08 19:28:09,京东快递,JD6576864175352
ORD202607082625,cust100041,已发货,PHONE-007,华为 Pura 80 Pro,2026-07-08 20:43:30,京东快递,JD7460064355217
ORD202607092672,cust100003,待付款,PC-020,ROG 枪神8 Plus,2026-07-09 12:29:29,None,None
ORD202607096681,cust100121,待发货,HOME-011,海尔 云溪503升多门冰箱,2026-07-09 23:44:47,京东快递,JD8561070478201
ORD202607101337,cust100017,已完成,CLOTH-013,鸭鸭男士轻薄羽绒服,2026-07-10 14:28:16,京东快递,JD4378622127338
ORD202607112458,cust100248,已完成,CLOTH-004,安踏 创3.0 跑步鞋,2026-07-11 14:48:27,京东快递,JD0566892695165
ORD202607132364,cust100222,待发货,HOME-015,海尔 WM31 电热水器,2026-07-13 01:13:46,京东快递,JD9518467781930
ORD202607134932,cust100210,待发货,FOOD-013,广西左江水牛奶 纯牛奶,2026-07-13 06:07:34,京东快递,JD3435802209520
ORD202607132692,cust100230,已发货,FOOD-019,百草味芒果干 120g,2026-07-13 06:24:11,京东快递,JD8744864267099
ORD202607163221,cust100115,已发货,PC-010,联想小新Pro 14 2025,2026-07-16 09:54:10,顺丰快递,SF3716164414156
ORD202607167232,cust100299,已发货,CLOTH-022,李宁运动卫衣 套头衫,2026-07-16 11:51:03,顺丰快递,SF2040570942859
ORD202607167384,cust100104,已发货,CLOTH-010,New Balance 574 复古跑鞋,2026-07-16 22:31:29,京东快递,JD3472122765224
ORD202607173964,cust100214,已完成,HOME-015,海尔 WM31 电热水器,2026-07-17 18:31:19,京东快递,JD7187019958628
ORD202607189515,cust100003,已发货,HOME-005,戴森 Airwrap 多功能卷发棒,2026-07-18 05:52:20,京东快递,JD6208399406472
ORD202607182339,cust100272,已发货,DIGI-017,小米 Watch S3,2026-07-18 21:52:36,京东快递,JD5394686683416
ORD202607191247,cust100271,已发货,HOME-005,戴森 Airwrap 多功能卷发棒,2026-07-19 12:39:34,京东快递,JD3094820342512
ORD202607214162,cust100189,退款中,FOOD-015,养味牛奶饮品 草莓味 整箱,2026-07-21 16:24:03,京东快递,JD4568779195573
ORD202607217271,cust100226,已发货,PC-001,MacBook Air M3 13英寸,2026-07-21 22:35:20,京东快递,JD6982448729753
ORD202607227049,cust100259,已取消,PHONE-012,小米 17 Pro,2026-07-22 04:48:30,None,None
ORD202607228897,cust100100,已发货,PHONE-023,vivo Y500i,2026-07-22 21:42:55,京东快递,JD3580049766789
ORD202607238787,cust100038,已发货,HOME-024,海尔 纤薄大彩屏管线机,2026-07-23 02:07:32,京东快递,JD1523944902784
ORD202607238093,cust100212,已发货,CLOTH-021,优衣库UT联名款T恤,2026-07-23 04:52:37,京东快递,JD7676649309660
ORD202607232424,cust100206,已发货,CLOTH-005,李宁 䨻科技 跑步鞋,2026-07-23 08:25:13,京东快递,JD3050747314438
ORD202607232945,cust100228,已发货,PHONE-007,华为 Pura 80 Pro,2026-07-23 11:18:47,京东快递,JD9225048070091
ORD202607239490,cust100139,已完成,PHONE-010,华为畅享 90 Pro Max,2026-07-23 12:00:10,京东快递,JD4742842189079
ORD202607247887,cust100076,已发货,CLOTH-025,Nike 运动长裤 束脚裤,2026-07-24 15:27:38,京东快递,JD7559783031258
ORD202607255943,cust100015,已完成,HOME-017,小米 净烟机P1,2026-07-25 12:17:28,京东快递,JD1087040612457
ORD202607264402,cust100263,已完成,PC-023,戴尔G15 游戏本,2026-07-26 05:45:30,京东快递,JD1178655691284
